Title,Rating,Level,Language,Price,URL,Image,Description,Platform,Certificate,Duration,Learning_Type,Enrolled,Reviews,Last_Updated,Category,Instructors
"GoogleCloud: Google Cloud Computing Foundations: Data, ML, and AI in Google Cloud",4.7,Beginner, English,Free To Audit,https://www.edx.org/learn/cloud-computing/google-cloud-google-cloud-computing-foundations-data-ml-and-ai-in-google-cloud,,"Data is the most important asset in the Cloud Computing era. This course focuses on the collection, storage and management of big data. It provides a comprehensible frame structure for Data Analysis. It also explains how to configure and make extensive use of Machine Learning and Artificial Intelligence by using Google Cloud.",edX,Available for Paid verified track with cost $149 USD,1 weeks 4–5 hours per week,Course,"8,206 already enrolled! A",7 ratings,None,Computer Science,"Google Cloud Training, "
DoaneX: Business Communications - The Basics,3.7,Beginner, English,Free To Audit,https://www.edx.org/learn/business-communications/doane-university-business-communications-the-basics,,The Business and Professional Communications for Success program will provide learners with the essential knowledge of effective business communications to aid in their company’s success. Learners will create appropriate business messages through business letters and messaging and apply proper business communications techniques and business writing techniques. Learners will examine the basics of business communication while working in diverse business environments with diverse team members. This program also examines the various types of business presentations in the work environment. It allows learners to apply their knowledge to create and present their work for internal and external communication.,edX,Available for Paid verified track with cost $149 USD,4 weeks 5–8 hours per week,Course,"9,804 already enrolled! A",6 ratings,None,Communication,"Debora Sepich, "
LinuxFoundationX: Data and AI Fundamentals,None,Beginner, English,Free To Audit,https://www.edx.org/learn/artificial-intelligence/the-linux-foundation-data-and-ai-fundamentals,,"Artificial Intelligence is everywhere. Organizations are increasingly adopting AI as a way to enable data-driven decision making, and as a great source of automated predictions that will potentially generate interesting savings or new sources of revenue. Even our personal devices such as smartphones or voice assistants are already leveraging AI technologies.",edX,Available for Paid verified track with cost $189 USD,10 weeks 1–2 hours per week,Course,Starts Mar 1Ends Apr 18En,None,None,Computer Science,"Adrian Gonzalez Sanchez, "
DoaneX: Professional Business Presentations,None,Beginner, English,Free To Audit,https://www.edx.org/learn/public-speaking/doane-university-professional-business-presentations,,"The Business and Professional Communications for Success program will provide learners with the essential knowledge to create eye-catching, appropriate business presentations, and apply proper techniques in their business communications, all while working in diverse environments. This program also examines the various types of business presentations in the work environment and allows learners to apply their knowledge to create a stunning presentation.",edX,Available for Paid verified track with cost $199 USD,5 weeks 5–8 hours per week,Course,"13,159 already enrolled! ",None,None,Communication,"Debora Sepich, "
IDBx: Women's Leadership: Boost your skills and drive change,4.6,Intermediate, English,Free To Audit,https://www.edx.org/learn/leadership/inter-american-development-bank-women-s-leadership-boost-your-skills-and-drive-change,,"Do you know what your leadership style is? Would you like to develop or strengthen leadership skills with a gender perspective? Do you know how the countries of Latin America and the Caribbean are doing in terms of women's leadership or the benefits of having more women in decision-making positions in the region? Would you like to know what are the challenges and opportunities for women to assume leadership positions, and what skills and strategies you should develop to strengthen your leadership competencies?",edX,Available for Paid verified track with cost $29 USD,10 weeks 1–2 hours per week,Course,Starts Mar 1Ends Jul 16En,14 ratings,None,Communication,"Caridad Araujo Ph.D., Natalie Bethel, María Elena Carballo, "
AWS: Architecting Solutions on AWS,None,Intermediate, English,Free To Audit,https://www.edx.org/learn/amazon-web-services-aws/amazon-web-services-architecting-solutions-on-aws,,"In this course, you’ll get prepared to begin your career architecting solutions on AWS. Through a series of use case scenarios and practical learning, you’ll learn to identify services and features to build resilient, secure, and highly available IT solutions in the AWS Cloud. Each week, a fictional customer will present a different need. We will then review the options, choose the best one for the use case and walk you through the architecture design on a whiteboard. You’ll learn about event-driven architectures with a focus on performance efficiency and cost. You’ll then gain knowledge on how to architect a solution using many purpose-built AWS services. With this understanding, you’ll get a sense of hybrid architectures with a refined focus on reliability and operational efficiency. Finally, you’ll wrap up your learning by understanding a multi-account strategy centered on security and cost.",edX,Available for Paid verified track with cost $59 USD,4 weeks 2–4 hours per week,Course,Starts Mar 1Enroll,None,None,Computer Science,"Morgan Willis, Rafael Lopes, "
UniversityofCambridge: Digital Platforms in Performance,None,Intermediate, English,Free To Audit,https://www.edx.org/learn/storytelling/university-of-cambridge-digital-platforms-in-performance,,This course is part of the University of Cambridge’s MicroMaster’s program in Writing for Performance and Entertainment Industries.,edX,Available for Paid verified track with cost $299 USD,4 weeks 8–10 hours per week,Course,"8,677 already enrolled! A",None,None,Communication,"Abigail Docherty, "
DelftX: Probability Theory,None,Intermediate, English,Free To Audit,https://www.edx.org/learn/probability/delft-university-of-technology-probability-theory,,"A strong foundation in mathematics is critical for success in all science and engineering disciplines. Whether you want to make a strong start to a master’s degree, prepare for more advanced courses, solidify your knowledge in a professional context or simply brush up on fundamentals, this course will get you up to speed.",edX,Available for Paid verified track with cost $149 USD,6 weeks 4–6 hours per week,Course,Starts Mar 1Ends May 31En,None,None,Math,"Christophe Smet, Tom Vroegrijk, Annoesjka Cabo, "
UCSanDiegoX: Algorithmic Design and Techniques,None,Intermediate, English,Free To Audit,https://www.edx.org/learn/algorithms/the-university-of-california-san-diego-algorithmic-design-and-techniques,,"In this course, part of the Algorithms and Data Structures MicroMasters program, you will learn basic algorithmic techniques and ideas for computational problems, which arise in practical applications such as sorting and searching, divide and conquer, greedy algorithms and dynamic programming.",edX,Available for Paid verified track with cost $150 USD,6 weeks 8–10 hours per week,Course,"51,509 already enrolled! ",None,None,Computer Science,"Pavel Pevzner, Daniel Kane, Alexander S. Kulikov, "
LouvainX: Modeling and Simulation of Multibody Systems - Part I,None,Advanced, English,Free To Audit,https://www.edx.org/learn/mechanics/universite-catholique-de-louvain-modeling-and-simulation-of-multibody-systems-part-i,,"This course aims at acquainting you with the modeling and simulation of complex articulated mechanical systems, denoted as multibody systems, such as vehicles, merry-go-rounds, motorbikes, cranes, human bodies, suspensions, robot manipulators, mechanical transmissions, etc.",edX,Available for Paid verified track with cost $139 USD,14 weeks 10–11 hours per week,Course,Starts Mar 1Ends Jun 29En,None,None,Engineering,"Paul Fisette, Maxime Raison, "
